The Possession,77883,"[2212, 229182, 28679, 21398, 37534, 27214, 13220, 97795, 49728, 16395]"
Conception,83403,"[21246, 47475, 110972, 17402, 30528, 90214, 33657, 15513, 49721, 125537]"
Paradise Lost 3: Purgatory,83660,"[17204, 17208, 11401, 11531, 84351, 24257, 52059, 79515, 113279, 54714]"
Bachelorette,84174,"[19952, 6961, 6557, 37818, 32058, 24621, 14845, 9027, 12538, 19797]"
Pitch Perfect,114150,"[266294, 254470, 31530, 31516, 43239, 20325, 33738, 43029, 12614, 19590]"
The Cold Light of Day,77948,"[1647, 36955, 12505, 14807, 9335, 8681, 10632, 226229, 20762, 32049]"
Looper,59967,"[9270, 21755, 180, 4923, 87101, 27205, 12088, 138697, 2135, 49530]"
That's My Boy,87428,"[274167, 227159, 13523, 109418, 226486, 11017, 71880, 347969, 21349, 238215]"
Emergo,97795,"[41436, 299245, 28679, 46221, 71622, 256274, 21398, 37534, 77883, 27214]"
Robot & Frank,84329,"[286565, 276908, 30250, 26454, 122906, 254320, 11285, 7095, 14443, 9296]"
Ai Weiwei: Never Sorry,84169,"[41397, 56591, 67273, 212778, 22798, 156711, 87818, 9494, 39013, 51052]"
Resident Evil: Retribution,71679,"[1576, 35791, 45549, 9425, 10483, 9312, 395, 52451, 8413, 1577]"
Lola Versus,100529,"[47475, 50463, 27583, 26271, 84200, 15602, 2617, 121986, 212716, 10324]"
The Master,68722,"[8051, 4995, 171274, 7345, 8052, 334, 14359, 28580, 6538, 41758]"
Dredd,49049,"[9482, 7461, 11234, 1705, 38321, 7737, 42033, 5491, 20504, 97020]"
Kismet,4822,"[18283, 43029, 54028, 2769, 29376, 11846, 42986, 909, 64382, 32499]"
End of Watch,77016,"[7873, 1266, 228150, 297761, 2086, 21128, 60033, 30368, 20511, 185567]"
V/H/S,84348,"[172533, 211067, 83899, 241848, 10552, 250574, 11531, 97795, 301365, 30346]"
The Perks of Being a Wallflower,84892,"[157386, 11216, 308369, 11257, 8051, 3084, 26933, 96196, 60437, 237791]"
The Hunt,103663,"[250734, 309, 12777, 25934, 5179, 42635, 11648, 214075, 42852, 18148]"
Holy Motors,103328,"[2767, 29454, 5048, 42034, 157820, 11163, 127864, 42724, 37209, 42464]"
Sparkle,88036,"[21721, 17912, 18074, 38909, 76397, 11887, 15237, 29380, 84922, 16620]"
Taken 2,82675,"[13387, 62835, 260346, 9705, 8681, 27573, 21610, 70074, 13809, 180299]"
The Paperboy,82390,"[132363, 25793, 32146, 10922, 2084, 14807, 12647, 50348, 162145, 42449]"
The Making of a Legend: Gone with the Wind,223195,"[4539, 191720, 42124, 30168, 45042, 76180, 56591, 110354, 51182, 41647]"
A Royal Affair,88273,"[9361, 17589, 402672, 27854, 28005, 11400, 19601, 1722, 85638, 9664]"
Kon-Tiki,70667,"[1969, 139405, 15927, 72431, 1495, 402672, 5769, 9477, 41784, 24248]"
Marley,90125,"[34045, 66150, 11194, 1523, 49494, 16995, 13576, 9459, 11887, 13963]"
Sinister,82507,"[8643, 10200, 35694, 8843, 10665, 83899, 25927, 27118, 3597, 9877]"
Hotel Transylvania,76492,"[159824, 11688, 170687, 14248, 9297, 49519, 137106, 12335, 15173, 19953]"
Side by Side,110354,"[65673, 55676, 19082, 13963, 75964, 76544, 16153, 42694, 44345, 7944]"
Shakespeare Wallah,109600,"[49788, 111815, 11257, 72987, 87729, 8293, 26371, 1245, 41843, 9499]"
Argo,68734,"[23168, 4771, 4614, 1249, 44129, 146238, 210577, 2155, 10184, 10862]"
Seven Psychopaths,86838,"[25126, 8321, 9401, 16155, 193893, 290250, 30949, 8141, 22640, 13411]"
Liberal Arts,84306,"[5951, 123047, 18683, 26535, 15462, 42021, 28387, 70588, 14578, 7294]"
The House I Live In,84284,"[54714, 14286, 24257, 52059, 79515, 113279, 50314, 202475, 33377, 41212]"
West of Memphis,84351,"[13364, 83660, 51391, 85778, 113096, 95682, 51707, 41316, 17592, 258476]"
Catch.44,75736,"[14807, 9882, 22617, 72031, 22314, 27418, 63435, 49291, 11128, 51823]"
Tony,32904,"[47955, 14583, 10894, 24111, 6537, 13310, 328425, 332411, 877, 10990]"
How to Survive a Plague,84286,"[23128, 24257, 52059, 79515, 113279, 54714, 50314, 202475, 33377, 41212]"
56 Up,116167,"[50754, 116167, 20561, 20562, 20553, 20565, 13365, 15163, 54752, 26203]"
Alex Cross,94348,"[10048, 1735, 104659, 20174, 7451, 10423, 11478, 11228, 8840, 241251]"
The Ambassador,84172,"[52249, 24257, 52059, 79515, 113279, 54714, 50314, 202475, 33377, 41212]"
Cloud Atlas,83542,"[4959, 9301, 10575, 104, 1427, 17431, 1984, 21259, 8452, 87818]"
Hellboy: The Seeds of Creation,72867,"[11655, 68726, 1487, 11253, 4961, 1417, 1433, 36586, 862, 8844]"
Pumping Iron II: The Women,164753,"[77120, 134901, 167966, 134481, 149362, 334130, 128857, 68098, 79306, 276165]"
The Patience Stone,128158,"[15267, 29383, 227306, 42006, 29586, 49320, 20941, 10592, 14911, 36439]"
Here Comes the Boom,87826,"[347969, 10663, 232672, 11003, 10204, 9339, 109418, 14742, 8488, 3563]"
Mental,126797,"[20048, 8874, 236, 51120, 340, 24625, 55561, 49963, 42015, 15730]"
Killing Them Softly,64689,"[9519, 4512, 8012, 22073, 1538, 10889, 53426, 877, 9005, 10651]"
The Imposter,84287,"[3293, 15665, 51927, 24348, 8940, 21925, 27375, 30983, 191720, 7872]"
The Sessions,113947,"[10744, 26941, 38731, 53185, 13497, 4380, 20637, 10763, 41758, 21991]"
What Richard Did,128248,"[171372, 264644, 47104, 14120, 11593, 38909, 60141, 19819, 3084, 54580]"
Wreck-It Ralph,82690,"[211672, 9642, 72197, 49519, 13335, 57800, 12133, 23398, 9718, 218836]"
Silver Linings Playbook,82693,"[274479, 168672, 2074, 45317, 17600, 1599, 6415, 22327, 20457, 9466]"
Flight,87502,"[2655, 8358, 14475, 285783, 9374, 17979, 686, 5255, 13, 2310]"
Anna Karenina,96724,"[4348, 4347, 17332, 266647, 50456, 216015, 33511, 14753, 1826, 9062]"
Life of Pi,87827,"[146, 26320, 68924, 22267, 10451, 4584, 9261, 142, 4588, 1927]"
Excision,84194,"[6466, 28177, 6552, 16231, 8769, 37169, 9731, 28679, 46420, 13555]"
Union Square,102640,"[14667, 125548, 153, 39013, 124676, 353571, 9899, 109445, 41240, 63956]"
Student of the Year,138122,"[26022, 18074, 17912, 29380, 6282, 80585, 40879, 17912, 13485, 46435]"
Amour,86837,"[24190, 32764, 32761, 30970, 8461, 1791, 37903, 1987, 8461, 445]"
Jackass 3.5,65851,"[16290, 12094, 208134, 9012, 10201, 9448, 99189, 17995, 22800, 26765]"
Indie Game: The Movie,80215,"[85778, 113096, 95682, 51707, 41316, 17592, 258476, 30365, 34283, 40215]"
"Batman: The Dark Knight Returns, Part 1",123025,"[142061, 183011, 40662, 69735, 14919, 56590, 15359, 14092, 30061, 39145]"
Capital,121793,"[91487, 9770, 4311, 15600, 2721, 2263, 31618, 43535, 157820, 60608]"
Lincoln,72976,"[11831, 640, 11352, 424, 15301, 57212, 296098, 10110, 11519, 612]"
Nature Calls,135708,"[208134, 14236, 2062, 78406, 32081, 40932, 6620, 6283, 26326, 6519]"
Vamps,73935,"[15019, 9494, 9603, 10642, 9356, 16806, 11418, 13342, 58680, 21055]"
10 Years,58547,"[10013, 264999, 31016, 42015, 177494, 15730, 21450, 15321, 108401, 24081]"
Rise of the Guardians,81188,"[53985, 13465, 16690, 10192, 51739, 9479, 43475, 51052, 9992, 14836]"
A Fantastic Fear of Everything,101519,"[50204, 18658, 47139, 2162, 32305, 19513, 2185, 27590, 7288, 227300]"
Deadfall,97614,"[1698, 7862, 11892, 7183, 3133, 60033, 30368, 20511, 185567, 14583]"
Halo 4: Forward Unto Dawn,119431,"[13166, 1738, 18331, 9890, 15512, 72545, 257344, 18162, 39513, 97]"
Rebecca of Sunnybrook Farm,38716,"[28345, 79761, 38769, 29887, 13649, 43268, 17917, 11887, 25445, 29877]"
Baby Take a Bow,31621,"[29887, 29879, 38716, 38769, 43535, 65157, 65158, 123056, 40454, 15397]"
The Sleeping Car Murder,4311,"[121793, 91487, 9770, 2263, 15600, 31618, 2721, 11896, 36970, 11516]"
Paperman,140420,"[40619, 72185, 13931, 81310, 19042, 14518, 13933, 13929, 13413, 13062]"
Hitchcock,112336,"[18094, 3635, 266856, 10858, 11318, 3033, 58257, 1955, 4483, 3526]"
Caesar Must Die,96821,"[42225, 41648, 48149, 42130, 26317, 89708, 88893, 29040, 89049, 15665]"
From Up on Poppy Hill,83389,"[4977, 33320, 11837, 38142, 14003, 10948, 41201, 91551, 37135, 18937]"
Redline,71883,"[14807, 22617, 72031, 22314, 27418, 63435, 49291, 11128, 51823, 75736]"
Just Around the Corner,43157,"[29877, 38769, 107973, 43268, 14831, 40867, 31530, 31516, 43239, 20325]"
Burn Up!,55615,"[47466, 13925, 90272, 42521, 14518, 3171, 54825, 44756, 24232, 43475]"
Jazz,142051,"[26397, 24257, 52059, 79515, 113279, 54714, 50314, 202475, 33377, 41212]"
Little Miss Broadway,38769,"[29877, 43157, 43268, 107973, 13649, 11887, 17917, 38716, 2054, 9037]"
The Hobbit: An Unexpected Journey,49051,"[122917, 57158, 120, 121, 122, 254, 10779, 9964, 7980, 763]"
Kung Fu Cult Master,10852,"[18670, 25628, 10529, 17832, 9405, 4923, 76757, 10796, 834, 14164]"
Hyde Park on Hudson,87504,"[38357, 13949, 509, 1537, 11318, 37345, 140823, 46138, 11545, 2290]"
How to Make Love to a Woman,40722,"[73935, 47475, 110972, 17402, 30528, 90214, 33657, 15513, 49721, 125537]"
Violeta Went to Heaven,80717,"[47104, 14120, 11593, 38909, 60141, 19819, 3084, 54580, 60437, 67612]"
Yossi,117629,"[17614, 26, 41913, 3084, 197033, 167581, 21056, 60437, 79120, 237791]"
Zero Dark Thirty,97630,"[8665, 13526, 9491, 12162, 11879, 1089, 281, 2721, 10360, 820]"
Neighboring Sounds,97989,"[53650, 308032, 21253, 11020, 47261, 254024, 99040, 26578, 1817, 24488]"
Fire with Fire,139567,"[29185, 332411, 22907, 21454, 1266, 9333, 11022, 26039, 25602, 26170]"
Warm Bodies,82654,"[13990, 296100, 40807, 287424, 7737, 19064, 42033, 4917, 19673, 19908]"
Wrong,83186,"[158990, 179150, 45649, 20242, 144953, 31610, 12268, 27465, 14594, 3049]"
Our Little Girl,43895,"[15045, 17880, 52856, 25445, 22796, 29937, 34482, 43897, 78373, 35680]"
Poor Little Rich Girl,43268,"[29877, 38769, 43157, 107973, 13649, 11887, 27597, 38716, 20343, 10947]"
The Guilt Trip,82687,"[268920, 18240, 6557, 9762, 25189, 228967, 10333, 10269, 109414, 2928]"
Jack Reacher,75780,"[177677, 1619, 1266, 968, 11022, 9573, 60033, 30368, 20511, 185567]"
Django Unchained,68718,"[273248, 393, 184, 16869, 24, 500, 680, 1991, 18885, 266285]"
This Is 40,89492,"[6957, 271718, 20829, 4964, 16538, 50647, 59968, 15373, 38778, 71552]"
The Impossible,80278,"[6537, 17168, 8066, 10280, 35463, 50839, 53650, 308032, 11020, 47261]"
Quartet,121826,"[16409, 31005, 50463, 24137, 38291, 43673, 54155, 43775, 21349, 16222]"
Stand Up and Cheer!,46159,"[13671, 43157, 8446, 10874, 14831, 40867, 29877, 6477, 13649, 38769]"
Stowaway,27597,"[32484, 38727, 15938, 31623, 17761, 13888, 43268, 29877, 38769, 17687]"
Susannah of the Mounties,38727,"[32484, 15938, 27597, 31623, 17687, 17761, 13888, 19610, 37650, 28966]"
Would You Rather,97051,"[663, 21168, 30346, 7341, 123109, 10577, 26725, 10531, 11531, 24913]"
Maximum Conviction,118683,"[13387, 49021, 41417, 14289, 15379, 10550, 9091, 4954, 193, 157]"
Parental Guidance,88042,"[38303, 13680, 256961, 9655, 13836, 54087, 10525, 20536, 2925, 20242]"
John Dies at the End,75761,"[9638, 16146, 9707, 16441, 15158, 16139, 39578, 37843, 11015, 257445]"
The Central Park Five,124067,"[11349, 5996, 20595, 9291, 10360, 1774, 10377, 5996, 180299, 245706]"
The Collection,134597,"[11357, 83899, 40961, 7341, 25018, 316727, 10092, 11917, 376570, 9725]"
Promised Land,133694,"[1807, 11252, 34444, 577, 1956, 1665, 489, 383, 1990, 10139]"
Judas Kiss,71208,"[282848, 32235, 17835, 51999, 62215, 152795, 152795, 152795, 152795, 152795]"
Role/Play,76421,"[19369, 54325, 146778, 77583, 26032, 3084, 60437, 9603, 40694, 37975]"
Aftermath,31022,"[8398, 41439, 40814, 34867, 11206, 12206, 1987, 10066, 313922, 2118]"
Eat Sleep Die,127901,"[124676, 41240, 32625, 5289, 41776, 27176, 26518, 54982, 26890, 124642]"
Gangster Squad,82682,"[62206, 19908, 14807, 10889, 72031, 22314, 20721, 49291, 51823, 11315]"
The Company You Keep,87496,"[13482, 4958, 16619, 293, 4515, 11450, 547, 60309, 2100, 21711]"
It's Such a Beautiful Day,147538,"[303867, 2300, 291270, 11114, 12335, 15213, 238215, 9662, 11243, 18937]"
Whores' Glory,85533,"[17680, 18205, 9086, 63076, 504, 1626, 11942, 1392, 56830, 150823]"
Beware of Mr. Baker,97610,"[24257, 52059, 79515, 113279, 54714, 50314, 202475, 33377, 41212, 41778]"
"Batman: The Dark Knight Returns, Part 2",142061,"[123025, 183011, 40662, 69735, 14919, 56590, 15359, 14092, 30061, 39145]"
Paul Williams Still Alive,93087,"[81442, 11419, 70027, 226229, 161687, 14308, 18893, 13576, 9459, 31151]"
Everything or Nothing,135921,"[319076, 10764, 36557, 36669, 36643, 36970, 206647, 37724, 709, 24257]"
Mama,132232,"[70670, 28177, 16231, 28679, 13555, 11531, 11838, 242512, 19994, 2667]"
Upstream Color,145197,"[14337, 8410, 282848, 26889, 32235, 17835, 21430, 62215, 152795, 152795]"
Shadow Dancer,84336,"[37044, 63579, 266856, 14048, 49021, 5279, 4959, 14807, 3515, 162145]"
Keep the Lights On,84290,"[244268, 8391, 39934, 41913, 3084, 167581, 60437, 29371, 306952, 26371]"
Beauty Is Embarrassing,90603,"[24257, 52059, 79515, 113279, 54714, 50314, 202475, 33377, 41212, 41778]"
Girl Model,83443,"[8998, 85778, 113096, 95682, 51707, 41316, 17592, 258476, 30365, 34283]"
Movie 43,87818,"[2058, 6435, 83542, 16806, 26827, 37264, 156711, 10184, 11575, 9494]"
The Pervert's Guide to Ideology,128190,"[128190, 85778, 113096, 95682, 51707, 41316, 17592, 258476, 30365, 40215]"
Sightseers,117974,"[74725, 15365, 14367, 175291, 9013, 944, 8348, 9404, 942, 4327]"
Hansel & Gretel: Witch Hunters,60304,"[14451, 11342, 274854, 68737, 72331, 36586, 26515, 33061, 923, 6069]"
Why Stop Now?,118677,"[10707, 42015, 15730, 21450, 15321, 108401, 24081, 31306, 33078, 24664]"
Blancanieves,127864,"[29454, 5048, 42034, 157820, 11163, 42724, 37209, 42464, 44603, 137321]"
The Liability,162145,"[95627, 19119, 14195, 5175, 6081, 5708, 5174, 22717, 14367, 2084]"
Angst,18912,"[42196, 12206, 13937, 10692, 10299, 42149, 234, 467, 10092, 8643]"
Stand Up Guys,121824,"[42314, 2605, 162145, 47139, 2162, 32305, 19513, 2185, 27590, 7288]"
Call Me Kuchu,133823,"[254005, 31225, 8463, 85778, 113096, 95682, 51707, 41316, 17592, 258476]"
Side Effects,109421,"[163, 36141, 34024, 32686, 16375, 15186, 8881, 11323, 161, 298]"
Identity Thief,109431,"[51540, 12193, 13958, 15745, 209403, 136795, 212778, 10719, 158990, 238713]"
Beautiful Creatures,109491,"[46889, 6023, 1646, 293863, 770, 8966, 11352, 14553, 18239, 12537]"
A Good Day to Die Hard,47964,"[13051, 11866, 8007, 806, 146216, 14807, 75736, 11963, 1647, 59961]"
The World Before Her,130750,"[65075, 85778, 113096, 95682, 51707, 41316, 17592, 258476, 30365, 34283]"
Safe Haven,112949,"[1587, 22971, 228194, 41951, 18402, 8816, 1715, 1947, 6440, 28178]"
Frozen Planet,134481,"[77120, 134901, 167966, 149362, 334130, 164753, 128857, 68098, 79306, 276165]"
The Act of Killing,123678,"[267480, 12698, 22905, 42449, 42611, 53200, 30856, 24458, 37305, 20595]"
Room 237,84330,"[32669, 9980, 881, 30416, 13016, 46105, 24257, 52059, 79515, 113279]"
Before Midnight,132344,"[80, 42807, 28059, 9081, 76, 13341, 1584, 85350, 92591, 9571]"
The Pirate Bay: Away From Keyboard,50275,"[24257, 52059, 79515, 113279, 54714, 50314, 202475, 33377, 41212, 41778]"
A Coffee in Berlin,130739,"[42015, 15730, 21450, 15321, 108401, 24081, 31306, 33078, 24664, 47302]"
Jack the Giant Slayer,81005,"[77064, 36657, 127585, 36658, 1452, 629, 9445, 246655, 2253, 22976]"
Wadjda,129112,"[124676, 41240, 32625, 5289, 41776, 27176, 26518, 54982, 127901, 26890]"
G.I. Joe: Retaliation,72559,"[291805, 8328, 14869, 36658, 36668, 72545, 10796, 7916, 4965, 1738]"
Stoker,86825,"[64861, 33908, 4550, 4689, 2440, 290098, 87516, 13937, 42196, 42149]"
Sound City,157117,"[1843, 13963, 28030, 391698, 9459, 18984, 7944, 25630, 46697, 11779]"
Oz: The Great and Powerful,68728,"[558, 12106, 559, 557, 328425, 10390, 765, 766, 10223, 16871]"
The Croods,49519,"[10191, 11688, 15173, 170687, 137106, 16340, 14248, 23398, 808, 809]"
The Incredible Burt Wonderstone,124459,"[27845, 12222, 19064, 13650, 347969, 76492, 15944, 6957, 10201, 238215]"
Spring Breakers,122081,"[18415, 42881, 16135, 44772, 627, 10246, 24402, 45129, 12150, 32303]"
The Call,158011,"[41469, 207933, 22230, 4553, 10972, 10354, 7183, 17494, 189, 12150]"
Olympus Has Fallen,117263,"[307081, 126148, 9567, 2034, 7485, 9477, 11702, 156022, 267860, 267860]"
The First Time,84199,"[13067, 9346, 14429, 50463, 24137, 38291, 43673, 54155, 49020, 43775]"
The Place Beyond the Pines,97367,"[46705, 2001, 32303, 46027, 11699, 259209, 278, 311, 320011, 39125]"
The Brass Teapot,127867,"[49730, 2608, 27327, 9722, 9067, 136400, 23939, 228326, 11508, 70436]"
Phil Spector,173153,"[52770, 28519, 29193, 26719, 21991, 22828, 11088, 11169, 18884, 53185]"
Admission,144340,"[1901, 309304, 39451, 24418, 15019, 17127, 59930, 32513, 18169, 32060]"
Trance,68727,"[9905, 12405, 321697, 1272, 13373, 1907, 44115, 627, 8067, 170]"
The Staircase,89049,"[51391, 54083, 4710, 1629, 15383, 2786, 11986, 14652, 41277, 8074]"
Oblivion,75612,"[20526, 68726, 7450, 70981, 152, 54138, 118340, 38356, 1687, 11484]"
Dark Tide,59963,"[11968, 9266, 9796, 10691, 17435, 11983, 9967, 11583, 62676, 9753]"
42,109410,"[2112, 276907, 9476, 9616, 14534, 227306, 239566, 8842, 278990, 29973]"
Happy,86577,"[28030, 12919, 18282, 52258, 14429, 42986, 10642, 38868, 43775, 47507]"
U2: From the Sky Down,78056,"[22492, 15568, 39440, 18041, 1781, 18161, 41426, 70027, 93087, 109264]"
Wolf Children,110420,"[28874, 315465, 14069, 20455, 28032, 3170, 47867, 2300, 11704, 18937]"
Pain & Gain,134374,"[9802, 91314, 13633, 1858, 8373, 38356, 8961, 22358, 95, 676]"
This Is the End,109414,"[228967, 300302, 10189, 53985, 296100, 195589, 40805, 325133, 82687, 20829]"
Iron Man 3,68721,"[10138, 1726, 5236, 99861, 102899, 1771, 290250, 100402, 24428, 271110]"
The English Teacher,174321,"[52867, 2108, 13346, 16094, 2193, 2028, 16550, 42015, 26156, 320588]"
Mud,103731,"[64720, 245703, 38557, 17734, 47104, 42807, 21849, 14120, 11593, 18691]"
Bill Hicks: Revelations,25117,"[34505, 19973, 46105, 300302, 34513, 198306, 198308, 52461, 13976, 13586]"
Legendary Weapons of China,19156,"[11841, 12207, 24166, 11985, 39448, 23305, 23305, 23305, 23305, 23305]"
Pawn,165739,"[13809, 10823, 21610, 70074, 185567, 8333, 15477, 8080, 228968, 31667]"
Syrup,72525,"[11593, 23514, 86369, 20862, 67323, 98502, 25110, 47715, 31175, 145594]"
The Woman in the Fifth,82501,"[209274, 9709, 27573, 133919, 82675, 1586, 8676, 212778, 981, 30949]"
Star Trek Into Darkness,54138,"[140607, 13475, 37686, 188927, 956, 91314, 19995, 99861, 9355, 18998]"
Wish You Were Here,60270,"[32119, 21801, 37272, 31921, 256092, 9909, 25440, 18649, 79, 328425]"
The Internship,116741,"[33839, 11870, 18360, 181533, 239678, 12090, 39254, 12096, 35056, 1593]"
Stories We Tell,128216,"[1919, 86555, 60994, 20, 148, 66588, 12606, 1443, 9356, 10217]"
Ivan Vasilyevich Changes His Profession,20803,"[20875, 20878, 303867, 41154, 40866, 16300, 15142, 10679, 5680, 12120]"
Only God Forgives,77987,"[18533, 2061, 301365, 64690, 37861, 14412, 10427, 12706, 31640, 11660]"
The Hangover Part III,109439,"[45243, 18785, 11635, 9384, 46697, 41733, 9285, 296099, 16453, 100042]"
Fast & Furious 6,82992,"[13804, 51497, 9615, 13275, 188927, 20174, 584, 168259, 134374, 72031]"
Epic,116711,"[9928, 425, 41216, 57800, 25694, 13155, 19004, 22611, 34433, 39314]"
The Past,152780,"[43766, 60243, 37181, 16358, 26748, 1414, 46503, 49806, 43923, 3594]"
The Broken Circle Breakdown,137182,"[47104, 14120, 11593, 38909, 60141, 19819, 3084, 54580, 60437, 67612]"
Frances Ha,121986,"[27583, 28387, 10707, 252512, 13998, 49792, 45225, 12548, 47880, 10896]"
Behind the Candelabra,119675,"[34024, 15186, 462, 8881, 11323, 32686, 8880, 16375, 298, 77930]"
After Earth,82700,"[8645, 9741, 32911, 2675, 10196, 6947, 9697, 298312, 745, 97]"
Now You See Me,75656,"[9335, 4108, 10027, 267193, 267193, 18823, 1724, 1701, 291805, 11657]"
Lovelace,77805,"[114524, 38568, 33138, 32562, 49671, 245698, 32274, 26133, 38718, 13537]"
The Way Way Back,147773,"[9571, 38043, 13649, 13655, 24625, 126797, 55561, 49792, 52867, 13067]"
Man of Steel,49521,"[209112, 13183, 1271, 41216, 23629, 8536, 9531, 1452, 923, 1924]"
The Kings of Summer,156700,"[98851, 11887, 157386, 52867, 9571, 2108, 308369, 41357, 43923, 308639]"
20 Feet from Stardom,159014,"[132, 13963, 28030, 391698, 9459, 18984, 7944, 25630, 46697, 11779]"
The Bling Ring,96936,"[1443, 1887, 364067, 153, 320011, 45129, 22733, 32303, 1359, 259209]"
Monsters University,62211,"[13931, 585, 14175, 184315, 9982, 16690, 13700, 33539, 18095, 11802]"
Fullmetal Alchemist: The Sacred Star of Milos,80518,"[39108, 12180, 11052, 12599, 7450, 17832, 12600, 12600, 12600, 12600]"
Not Suitable For Children,120292,"[47475, 110972, 17402, 30528, 90214, 33657, 15513, 49721, 125537, 83500]"
Pacific Rim,68726,"[1487, 11253, 11655, 1433, 36586, 4961, 1417, 72545, 75612, 38356]"
